date,store_id,store_name,region,product_category,product_name,units_sold,unit_price,revenue,starting_inventory,inventory_level,customer_visits,transactions,promotion_flag,conversion_rate,sell_through_rate,low_stock_flag,month
2025-05-06,S001,Denver Outdoor Flagship,Mountain,Base Layers,Thermal Crew Base Layer,23,69,1587,125,102,242,11,False,0.045454545454545456,0.184,False,2025-05
2025-05-06,S001,Denver Outdoor Flagship,Mountain,Base Layers,Merino Trek Legging,12,79,948,78,66,242,9,False,0.0371900826446281,0.15384615384615385,False,2025-05
2025-05-06,S001,Denver Outdoor Flagship,Mountain,Accessories,Summit Beanie,29,34,986,176,147,242,13,False,0.05371900826446281,0.16477272727272727,False,2025-05
2025-05-06,S001,Denver Outdoor Flagship,Mountain,Accessories,Trail Gloves,26,44,1144,48,22,242,21,False,0.08677685950413223,0.5416666666666666,False,2025-05
2025-05-06,S001,Denver Outdoor Flagship,Mountain,Accessories,Insulated Bottle,17,29,493,78,61,242,8,False,0.03305785123966942,0.21794871794871795,False,2025-05
2025-05-06,S002,Seattle Trail Store,Pacific Northwest,Jackets,Summit Waterproof Shell,10,329,3290,79,69,437,5,False,0.011441647597254004,0.12658227848101267,False,2025-05
2025-05-06,S002,Seattle Trail Store,Pacific Northwest,Jackets,Alpine Down Parka,9,399,3591,144,135,437,6,False,0.013729977116704805,0.0625,False,2025-05
2025-05-06,S002,Seattle Trail Store,Pacific Northwest,Jackets,Trail Rain Jacket,16,189,3024,136,120,437,9,True,0.020594965675057208,0.11764705882352941,False,2025-05
2025-05-06,S002,Seattle Trail Store,Pacific Northwest,Fleece,Canyon Fleece Pullover,17,89,1513,179,162,437,9,False,0.020594965675057208,0.09497206703910614,False,2025-05
2025-05-06,S002,Seattle Trail Store,Pacific Northwest,Fleece,Mountain Zip Hoodie,21,119,2499,167,146,437,13,True,0.029748283752860413,0.12574850299401197,False,2025-05
2025-05-06,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Boreal Daypack 28L,15,99,1485,178,163,437,10,True,0.02288329519450801,0.08426966292134831,False,2025-05
2025-05-06,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Expedition Duffel 60L,18,149,2682,56,38,437,8,True,0.018306636155606407,0.32142857142857145,False,2025-05
2025-05-06,S002,Seattle Trail Store,Pacific Northwest,Footwear,Ridge Hiking Boot,15,159,2385,116,101,437,9,False,0.020594965675057208,0.12931034482758622,False,2025-05
2025-05-06,S002,Seattle Trail Store,Pacific Northwest,Footwear,Trail Runner Shoe,26,129,3354,174,148,437,17,False,0.038901601830663615,0.14942528735632185,False,2025-05
2025-05-06,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Thermal Crew Base Layer,13,69,897,158,145,437,8,False,0.018306636155606407,0.08227848101265822,False,2025-05
2025-05-06,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Merino Trek Legging,10,79,790,107,97,437,6,False,0.013729977116704805,0.09345794392523364,False,2025-05
2025-05-06,S002,Seattle Trail Store,Pacific Northwest,Accessories,Summit Beanie,25,34,850,77,52,437,22,False,0.05034324942791762,0.3246753246753247,False,2025-05
2025-05-06,S002,Seattle Trail Store,Pacific Northwest,Accessories,Trail Gloves,22,44,968,40,18,437,13,True,0.029748283752860413,0.55,True,2025-05
2025-05-06,S002,Seattle Trail Store,Pacific Northwest,Accessories,Insulated Bottle,15,29,435,139,124,437,12,False,0.02745995423340961,0.1079136690647482,False,2025-05
2025-05-06,S003,Boston Winter Gear,Northeast,Jackets,Summit Waterproof Shell,9,329,2961,83,74,361,5,False,0.013850415512465374,0.10843373493975904,False,2025-05
2025-05-06,S003,Boston Winter Gear,Northeast,Jackets,Alpine Down Parka,8,399,3192,124,116,361,3,False,0.008310249307479225,0.06451612903225806,False,2025-05
2025-05-06,S003,Boston Winter Gear,Northeast,Jackets,Trail Rain Jacket,8,189,1512,90,82,361,4,False,0.0110803324099723,0.08888888888888889,False,2025-05
2025-05-06,S003,Boston Winter Gear,Northeast,Fleece,Canyon Fleece Pullover,15,89,1335,51,36,361,8,True,0.0221606648199446,0.29411764705882354,False,2025-05
2025-05-06,S003,Boston Winter Gear,Northeast,Fleece,Mountain Zip Hoodie,18,119,2142,47,29,361,7,False,0.019390581717451522,0.3829787234042553,False,2025-05
2025-05-06,S003,Boston Winter Gear,Northeast,Backpacks,Boreal Daypack 28L,23,99,2277,94,71,361,19,False,0.05263157894736842,0.24468085106382978,False,2025-05
2025-05-06,S003,Boston Winter Gear,Northeast,Backpacks,Expedition Duffel 60L,12,149,1788,57,45,361,6,False,0.01662049861495845,0.21052631578947367,False,2025-05
2025-05-06,S003,Boston Winter Gear,Northeast,Footwear,Ridge Hiking Boot,16,159,2544,145,129,361,13,False,0.036011080332409975,0.1103448275862069,False,2025-05
2025-05-06,S003,Boston Winter Gear,Northeast,Footwear,Trail Runner Shoe,14,129,1806,85,71,361,11,False,0.030470914127423823,0.16470588235294117,False,2025-05
2025-05-06,S003,Boston Winter Gear,Northeast,Base Layers,Thermal Crew Base Layer,19,69,1311,47,28,361,9,False,0.024930747922437674,0.40425531914893614,False,2025-05
2025-05-06,S003,Boston Winter Gear,Northeast,Base Layers,Merino Trek Legging,9,79,711,96,87,361,4,False,0.0110803324099723,0.09375,False,2025-05
2025-05-06,S003,Boston Winter Gear,Northeast,Accessories,Summit Beanie,30,34,1020,140,110,361,17,False,0.04709141274238227,0.21428571428571427,False,2025-05
2025-05-06,S003,Boston Winter Gear,Northeast,Accessories,Trail Gloves,20,44,880,96,76,361,9,False,0.024930747922437674,0.20833333333333334,False,2025-05
2025-05-06,S003,Boston Winter Gear,Northeast,Accessories,Insulated Bottle,25,29,725,131,106,361,16,False,0.0443213296398892,0.19083969465648856,False,2025-05
2025-05-06,S004,Chicago Urban Outdoor,Midwest,Jackets,Summit Waterproof Shell,7,329,2303,49,42,242,5,False,0.02066115702479339,0.14285714285714285,False,2025-05
2025-05-06,S004,Chicago Urban Outdoor,Midwest,Jackets,Alpine Down Parka,6,399,2394,119,113,242,2,False,0.008264462809917356,0.05042016806722689,False,2025-05
2025-05-06,S004,Chicago Urban Outdoor,Midwest,Jackets,Trail Rain Jacket,7,189,1323,63,56,242,5,False,0.02066115702479339,0.1111111111111111,False,2025-05
2025-05-06,S004,Chicago Urban Outdoor,Midwest,Fleece,Canyon Fleece Pullover,15,89,1335,87,72,242,8,True,0.03305785123966942,0.1724137931034483,False,2025-05
2025-05-06,S004,Chicago Urban Outdoor,Midwest,Fleece,Mountain Zip Hoodie,9,119,1071,47,38,242,5,False,0.02066115702479339,0.19148936170212766,False,2025-05
2025-05-06,S004,Chicago Urban Outdoor,Midwest,Backpacks,Boreal Daypack 28L,11,99,1089,98,87,242,8,False,0.03305785123966942,0.11224489795918367,False,2025-05
2025-05-06,S004,Chicago Urban Outdoor,Midwest,Backpacks,Expedition Duffel 60L,8,149,1192,128,120,242,4,False,0.01652892561983471,0.0625,False,2025-05
2025-05-06,S004,Chicago Urban Outdoor,Midwest,Footwear,Ridge Hiking Boot,12,159,1908,168,156,242,8,False,0.03305785123966942,0.07142857142857142,False,2025-05
2025-05-06,S004,Chicago Urban Outdoor,Midwest,Footwear,Trail Runner Shoe,11,129,1419,40,29,242,8,False,0.03305785123966942,0.275,False,2025-05
2025-05-06,S004,Chicago Urban Outdoor,Midwest,Base Layers,Thermal Crew Base Layer,13,69,897,143,130,242,11,False,0.045454545454545456,0.09090909090909091,False,2025-05
2025-05-06,S004,Chicago Urban Outdoor,Midwest,Base Layers,Merino Trek Legging,12,79,948,116,104,242,6,False,0.024793388429752067,0.10344827586206896,False,2025-05
2025-05-06,S004,Chicago Urban Outdoor,Midwest,Accessories,Summit Beanie,27,34,918,113,86,242,12,True,0.049586776859504134,0.23893805309734514,False,2025-05
2025-05-06,S004,Chicago Urban Outdoor,Midwest,Accessories,Trail Gloves,12,44,528,142,130,242,5,False,0.02066115702479339,0.08450704225352113,False,2025-05
2025-05-06,S004,Chicago Urban Outdoor,Midwest,Accessories,Insulated Bottle,12,29,348,100,88,242,6,False,0.024793388429752067,0.12,False,2025-05
2025-05-06,S005,San Francisco Summit,West Coast,Jackets,Summit Waterproof Shell,10,329,3290,151,141,310,7,False,0.02258064516129032,0.06622516556291391,False,2025-05
2025-05-06,S005,San Francisco Summit,West Coast,Jackets,Alpine Down Parka,7,399,2793,146,139,310,3,True,0.00967741935483871,0.04794520547945205,False,2025-05
2025-05-06,S005,San Francisco Summit,West Coast,Jackets,Trail Rain Jacket,13,189,2457,123,110,310,9,False,0.02903225806451613,0.10569105691056911,False,2025-05
2025-05-06,S005,San Francisco Summit,West Coast,Fleece,Canyon Fleece Pullover,15,89,1335,127,112,310,8,True,0.025806451612903226,0.11811023622047244,False,2025-05
2025-05-06,S005,San Francisco Summit,West Coast,Fleece,Mountain Zip Hoodie,13,119,1547,63,50,310,10,False,0.03225806451612903,0.20634920634920634,False,2025-05
2025-05-06,S005,San Francisco Summit,West Coast,Backpacks,Boreal Daypack 28L,18,99,1782,170,152,310,7,False,0.02258064516129032,0.10588235294117647,False,2025-05
2025-05-06,S005,San Francisco Summit,West Coast,Backpacks,Expedition Duffel 60L,16,149,2384,111,95,310,7,False,0.02258064516129032,0.14414414414414414,False,2025-05
2025-05-06,S005,San Francisco Summit,West Coast,Footwear,Ridge Hiking Boot,11,159,1749,120,109,310,5,False,0.016129032258064516,0.09166666666666666,False,2025-05
2025-05-06,S005,San Francisco Summit,West Coast,Footwear,Trail Runner Shoe,29,129,3741,105,76,310,19,True,0.06129032258064516,0.2761904761904762,False,2025-05
2025-05-06,S005,San Francisco Summit,West Coast,Base Layers,Thermal Crew Base Layer,18,69,1242,110,92,310,7,False,0.02258064516129032,0.16363636363636364,False,2025-05
2025-05-06,S005,San Francisco Summit,West Coast,Base Layers,Merino Trek Legging,14,79,1106,71,57,310,10,False,0.03225806451612903,0.19718309859154928,False,2025-05
2025-05-06,S005,San Francisco Summit,West Coast,Accessories,Summit Beanie,14,34,476,53,39,310,6,False,0.01935483870967742,0.2641509433962264,False,2025-05
2025-05-06,S005,San Francisco Summit,West Coast,Accessories,Trail Gloves,29,44,1276,169,140,310,18,True,0.05806451612903226,0.17159763313609466,False,2025-05
2025-05-06,S005,San Francisco Summit,West Coast,Accessories,Insulated Bottle,15,29,435,161,146,310,6,False,0.01935483870967742,0.09316770186335403,False,2025-05
2025-05-07,S001,Denver Outdoor Flagship,Mountain,Jackets,Summit Waterproof Shell,12,329,3948,159,147,457,6,True,0.01312910284463895,0.07547169811320754,False,2025-05
2025-05-07,S001,Denver Outdoor Flagship,Mountain,Jackets,Alpine Down Parka,5,399,1995,112,107,457,3,False,0.006564551422319475,0.044642857142857144,False,2025-05
2025-05-07,S001,Denver Outdoor Flagship,Mountain,Jackets,Trail Rain Jacket,14,189,2646,93,79,457,8,False,0.0175054704595186,0.15053763440860216,False,2025-05
2025-05-07,S001,Denver Outdoor Flagship,Mountain,Fleece,Canyon Fleece Pullover,24,89,2136,122,98,457,10,True,0.02188183807439825,0.19672131147540983,False,2025-05
2025-05-07,S001,Denver Outdoor Flagship,Mountain,Fleece,Mountain Zip Hoodie,20,119,2380,42,22,457,17,False,0.037199124726477024,0.47619047619047616,False,2025-05
2025-05-07,S001,Denver Outdoor Flagship,Mountain,Backpacks,Boreal Daypack 28L,22,99,2178,153,131,457,13,False,0.028446389496717725,0.1437908496732026,False,2025-05
2025-05-07,S001,Denver Outdoor Flagship,Mountain,Backpacks,Expedition Duffel 60L,18,149,2682,161,143,457,12,False,0.0262582056892779,0.11180124223602485,False,2025-05
2025-05-07,S001,Denver Outdoor Flagship,Mountain,Footwear,Ridge Hiking Boot,17,159,2703,98,81,457,13,False,0.028446389496717725,0.17346938775510204,False,2025-05
2025-05-07,S001,Denver Outdoor Flagship,Mountain,Footwear,Trail Runner Shoe,32,129,4128,38,6,457,16,True,0.0350109409190372,0.8421052631578947,True,2025-05
2025-05-07,S001,Denver Outdoor Flagship,Mountain,Base Layers,Thermal Crew Base Layer,14,69,966,57,43,457,8,False,0.0175054704595186,0.24561403508771928,False,2025-05
2025-05-07,S001,Denver Outdoor Flagship,Mountain,Base Layers,Merino Trek Legging,14,79,1106,80,66,457,8,False,0.0175054704595186,0.175,False,2025-05
2025-05-07,S001,Denver Outdoor Flagship,Mountain,Accessories,Summit Beanie,18,34,612,163,145,457,9,False,0.019693654266958426,0.11042944785276074,False,2025-05
2025-05-07,S001,Denver Outdoor Flagship,Mountain,Accessories,Trail Gloves,17,44,748,67,50,457,8,False,0.0175054704595186,0.2537313432835821,False,2025-05
2025-05-07,S001,Denver Outdoor Flagship,Mountain,Accessories,Insulated Bottle,20,29,580,163,143,457,13,False,0.028446389496717725,0.12269938650306748,False,2025-05
2025-05-07,S002,Seattle Trail Store,Pacific Northwest,Jackets,Summit Waterproof Shell,9,329,2961,143,134,223,4,False,0.017937219730941704,0.06293706293706294,False,2025-05
2025-05-07,S002,Seattle Trail Store,Pacific Northwest,Jackets,Alpine Down Parka,10,399,3990,52,42,223,6,False,0.026905829596412557,0.19230769230769232,False,2025-05
2025-05-07,S002,Seattle Trail Store,Pacific Northwest,Jackets,Trail Rain Jacket,7,189,1323,118,111,223,4,False,0.017937219730941704,0.059322033898305086,False,2025-05
2025-05-07,S002,Seattle Trail Store,Pacific Northwest,Fleece,Canyon Fleece Pullover,15,89,1335,142,127,223,9,False,0.04035874439461883,0.1056338028169014,False,2025-05
2025-05-07,S002,Seattle Trail Store,Pacific Northwest,Fleece,Mountain Zip Hoodie,18,119,2142,46,28,223,10,False,0.04484304932735426,0.391304347826087,False,2025-05
2025-05-07,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Boreal Daypack 28L,21,99,2079,134,113,223,14,False,0.06278026905829596,0.15671641791044777,False,2025-05
2025-05-07,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Expedition Duffel 60L,12,149,1788,129,117,223,8,False,0.03587443946188341,0.09302325581395349,False,2025-05
2025-05-07,S002,Seattle Trail Store,Pacific Northwest,Footwear,Ridge Hiking Boot,12,159,1908,53,41,223,8,False,0.03587443946188341,0.22641509433962265,False,2025-05
2025-05-07,S002,Seattle Trail Store,Pacific Northwest,Footwear,Trail Runner Shoe,20,129,2580,83,63,223,15,False,0.06726457399103139,0.24096385542168675,False,2025-05
2025-05-07,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Thermal Crew Base Layer,16,69,1104,54,38,223,9,False,0.04035874439461883,0.2962962962962963,False,2025-05
2025-05-07,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Merino Trek Legging,14,79,1106,52,38,223,7,False,0.03139013452914798,0.2692307692307692,False,2025-05
2025-05-07,S002,Seattle Trail Store,Pacific Northwest,Accessories,Summit Beanie,20,34,680,144,124,223,9,True,0.04035874439461883,0.1388888888888889,False,2025-05
2025-05-07,S002,Seattle Trail Store,Pacific Northwest,Accessories,Trail Gloves,23,44,1012,114,91,223,12,False,0.053811659192825115,0.20175438596491227,False,2025-05
2025-05-07,S002,Seattle Trail Store,Pacific Northwest,Accessories,Insulated Bottle,23,29,667,159,136,223,13,False,0.05829596412556054,0.14465408805031446,False,2025-05
2025-05-07,S003,Boston Winter Gear,Northeast,Jackets,Summit Waterproof Shell,10,329,3290,164,154,361,5,False,0.013850415512465374,0.06097560975609756,False,2025-05
2025-05-07,S003,Boston Winter Gear,Northeast,Jackets,Alpine Down Parka,9,399,3591,56,47,361,5,False,0.013850415512465374,0.16071428571428573,False,2025-05
2025-05-07,S003,Boston Winter Gear,Northeast,Jackets,Trail Rain Jacket,7,189,1323,76,69,361,4,False,0.0110803324099723,0.09210526315789473,False,2025-05
2025-05-07,S003,Boston Winter Gear,Northeast,Fleece,Canyon Fleece Pullover,24,89,2136,134,110,361,13,True,0.036011080332409975,0.1791044776119403,False,2025-05
2025-05-07,S003,Boston Winter Gear,Northeast,Fleece,Mountain Zip Hoodie,11,119,1309,123,112,361,5,False,0.013850415512465374,0.08943089430894309,False,2025-05
2025-05-07,S003,Boston Winter Gear,Northeast,Backpacks,Boreal Daypack 28L,18,99,1782,69,51,361,13,False,0.036011080332409975,0.2608695652173913,False,2025-05
2025-05-07,S003,Boston Winter Gear,Northeast,Backpacks,Expedition Duffel 60L,10,149,1490,107,97,361,6,False,0.01662049861495845,0.09345794392523364,False,2025-05
2025-05-07,S003,Boston Winter Gear,Northeast,Footwear,Ridge Hiking Boot,21,159,3339,63,42,361,12,False,0.0332409972299169,0.3333333333333333,False,2025-05
2025-05-07,S003,Boston Winter Gear,Northeast,Footwear,Trail Runner Shoe,16,129,2064,58,42,361,8,False,0.0221606648199446,0.27586206896551724,False,2025-05
2025-05-07,S003,Boston Winter Gear,Northeast,Base Layers,Thermal Crew Base Layer,17,69,1173,154,137,361,7,False,0.019390581717451522,0.11038961038961038,False,2025-05
2025-05-07,S003,Boston Winter Gear,Northeast,Base Layers,Merino Trek Legging,17,79,1343,127,110,361,8,False,0.0221606648199446,0.13385826771653545,False,2025-05
2025-05-07,S003,Boston Winter Gear,Northeast,Accessories,Summit Beanie,21,34,714,142,121,361,10,False,0.027700831024930747,0.14788732394366197,False,2025-05
2025-05-07,S003,Boston Winter Gear,Northeast,Accessories,Trail Gloves,17,44,748,83,66,361,11,True,0.030470914127423823,0.20481927710843373,False,2025-05
2025-05-07,S003,Boston Winter Gear,Northeast,Accessories,Insulated Bottle,21,29,609,125,104,361,12,False,0.0332409972299169,0.168,False,2025-05
2025-05-07,S004,Chicago Urban Outdoor,Midwest,Jackets,Summit Waterproof Shell,8,329,2632,77,69,247,3,False,0.012145748987854251,0.1038961038961039,False,2025-05
2025-05-07,S004,Chicago Urban Outdoor,Midwest,Jackets,Alpine Down Parka,7,399,2793,35,28,247,3,False,0.012145748987854251,0.2,False,2025-05
2025-05-07,S004,Chicago Urban Outdoor,Midwest,Jackets,Trail Rain Jacket,11,189,2079,44,33,247,8,False,0.032388663967611336,0.25,False,2025-05
2025-05-07,S004,Chicago Urban Outdoor,Midwest,Fleece,Canyon Fleece Pullover,13,89,1157,39,26,247,9,False,0.03643724696356275,0.3333333333333333,False,2025-05
2025-05-07,S004,Chicago Urban Outdoor,Midwest,Fleece,Mountain Zip Hoodie,17,119,2023,79,62,247,8,True,0.032388663967611336,0.21518987341772153,False,2025-05
2025-05-07,S004,Chicago Urban Outdoor,Midwest,Backpacks,Boreal Daypack 28L,17,99,1683,132,115,247,12,False,0.048582995951417005,0.12878787878787878,False,2025-05
2025-05-07,S004,Chicago Urban Outdoor,Midwest,Backpacks,Expedition Duffel 60L,8,149,1192,93,85,247,3,False,0.012145748987854251,0.08602150537634409,False,2025-05
2025-05-07,S004,Chicago Urban Outdoor,Midwest,Footwear,Ridge Hiking Boot,9,159,1431,177,168,247,5,False,0.020242914979757085,0.05084745762711865,False,2025-05
2025-05-07,S004,Chicago Urban Outdoor,Midwest,Footwear,Trail Runner Shoe,11,129,1419,97,86,247,5,False,0.020242914979757085,0.1134020618556701,False,2025-05
2025-05-07,S004,Chicago Urban Outdoor,Midwest,Base Layers,Thermal Crew Base Layer,16,69,1104,144,128,247,7,False,0.02834008097165992,0.1111111111111111,False,2025-05
2025-05-07,S004,Chicago Urban Outdoor,Midwest,Base Layers,Merino Trek Legging,12,79,948,119,107,247,7,False,0.02834008097165992,0.10084033613445378,False,2025-05
2025-05-07,S004,Chicago Urban Outdoor,Midwest,Accessories,Summit Beanie,23,34,782,52,29,247,12,False,0.048582995951417005,0.4423076923076923,False,2025-05
2025-05-07,S004,Chicago Urban Outdoor,Midwest,Accessories,Trail Gloves,17,44,748,51,34,247,8,False,0.032388663967611336,0.3333333333333333,False,2025-05
2025-05-07,S004,Chicago Urban Outdoor,Midwest,Accessories,Insulated Bottle,24,29,696,163,139,247,11,True,0.044534412955465584,0.147239263803681,False,2025-05
2025-05-07,S005,San Francisco Summit,West Coast,Jackets,Summit Waterproof Shell,9,329,2961,88,79,313,4,False,0.012779552715654952,0.10227272727272728,False,2025-05
2025-05-07,S005,San Francisco Summit,West Coast,Jackets,Alpine Down Parka,6,399,2394,135,129,313,3,False,0.009584664536741214,0.044444444444444446,False,2025-05
2025-05-07,S005,San Francisco Summit,West Coast,Jackets,Trail Rain Jacket,9,189,1701,79,70,313,5,False,0.01597444089456869,0.11392405063291139,False,2025-05
2025-05-07,S005,San Francisco Summit,West Coast,Fleece,Canyon Fleece Pullover,11,89,979,118,107,313,6,False,0.019169329073482427,0.09322033898305085,False,2025-05
2025-05-07,S005,San Francisco Summit,West Coast,Fleece,Mountain Zip Hoodie,8,119,952,86,78,313,3,False,0.009584664536741214,0.09302325581395349,False,2025-05
2025-05-07,S005,San Francisco Summit,West Coast,Backpacks,Boreal Daypack 28L,12,99,1188,79,67,313,6,False,0.019169329073482427,0.1518987341772152,False,2025-05
2025-05-07,S005,San Francisco Summit,West Coast,Backpacks,Expedition Duffel 60L,17,149,2533,42,25,313,8,False,0.025559105431309903,0.40476190476190477,False,2025-05
2025-05-07,S005,San Francisco Summit,West Coast,Footwear,Ridge Hiking Boot,12,159,1908,85,73,313,6,False,0.019169329073482427,0.1411764705882353,False,2025-05
2025-05-07,S005,San Francisco Summit,West Coast,Footwear,Trail Runner Shoe,20,129,2580,99,79,313,10,True,0.03194888178913738,0.20202020202020202,False,2025-05
2025-05-07,S005,San Francisco Summit,West Coast,Base Layers,Thermal Crew Base Layer,23,69,1587,119,96,313,14,True,0.04472843450479233,0.19327731092436976,False,2025-05
2025-05-07,S005,San Francisco Summit,West Coast,Base Layers,Merino Trek Legging,13,79,1027,122,109,313,11,False,0.03514376996805112,0.10655737704918032,False,2025-05
2025-05-07,S005,San Francisco Summit,West Coast,Accessories,Summit Beanie,25,34,850,98,73,313,21,False,0.0670926517571885,0.25510204081632654,False,2025-05
2025-05-07,S005,San Francisco Summit,West Coast,Accessories,Trail Gloves,18,44,792,50,32,313,10,False,0.03194888178913738,0.36,False,2025-05
2025-05-07,S005,San Francisco Summit,West Coast,Accessories,Insulated Bottle,25,29,725,136,111,313,16,True,0.051118210862619806,0.18382352941176472,False,2025-05
2025-05-08,S001,Denver Outdoor Flagship,Mountain,Jackets,Summit Waterproof Shell,10,329,3290,173,163,302,5,False,0.016556291390728478,0.057803468208092484,False,2025-05
2025-05-08,S001,Denver Outdoor Flagship,Mountain,Jackets,Alpine Down Parka,6,399,2394,164,158,302,4,False,0.013245033112582781,0.036585365853658534,False,2025-05
2025-05-08,S001,Denver Outdoor Flagship,Mountain,Jackets,Trail Rain Jacket,9,189,1701,36,27,302,4,False,0.013245033112582781,0.25,False,2025-05
2025-05-08,S001,Denver Outdoor Flagship,Mountain,Fleece,Canyon Fleece Pullover,16,89,1424,154,138,302,9,True,0.029801324503311258,0.1038961038961039,False,2025-05
2025-05-08,S001,Denver Outdoor Flagship,Mountain,Fleece,Mountain Zip Hoodie,16,119,1904,97,81,302,10,False,0.033112582781456956,0.16494845360824742,False,2025-05
2025-05-08,S001,Denver Outdoor Flagship,Mountain,Backpacks,Boreal Daypack 28L,31,99,3069,147,116,302,19,True,0.06291390728476821,0.2108843537414966,False,2025-05
2025-05-08,S001,Denver Outdoor Flagship,Mountain,Backpacks,Expedition Duffel 60L,15,149,2235,77,62,302,6,False,0.019867549668874173,0.19480519480519481,False,2025-05
2025-05-08,S001,Denver Outdoor Flagship,Mountain,Footwear,Ridge Hiking Boot,22,159,3498,134,112,302,17,False,0.056291390728476824,0.16417910447761194,False,2025-05
2025-05-08,S001,Denver Outdoor Flagship,Mountain,Footwear,Trail Runner Shoe,20,129,2580,103,83,302,10,False,0.033112582781456956,0.1941747572815534,False,2025-05
2025-05-08,S001,Denver Outdoor Flagship,Mountain,Base Layers,Thermal Crew Base Layer,23,69,1587,68,45,302,12,False,0.039735099337748346,0.3382352941176471,False,2025-05
2025-05-08,S001,Denver Outdoor Flagship,Mountain,Base Layers,Merino Trek Legging,12,79,948,110,98,302,9,False,0.029801324503311258,0.10909090909090909,False,2025-05
2025-05-08,S001,Denver Outdoor Flagship,Mountain,Accessories,Summit Beanie,29,34,986,116,87,302,17,False,0.056291390728476824,0.25,False,2025-05
2025-05-08,S001,Denver Outdoor Flagship,Mountain,Accessories,Trail Gloves,28,44,1232,136,108,302,23,False,0.076158940397351,0.20588235294117646,False,2025-05
2025-05-08,S001,Denver Outdoor Flagship,Mountain,Accessories,Insulated Bottle,26,29,754,172,146,302,12,False,0.039735099337748346,0.1511627906976744,False,2025-05
2025-05-08,S002,Seattle Trail Store,Pacific Northwest,Jackets,Summit Waterproof Shell,5,329,1645,43,38,293,2,False,0.006825938566552901,0.11627906976744186,False,2025-05
2025-05-08,S002,Seattle Trail Store,Pacific Northwest,Jackets,Alpine Down Parka,5,399,1995,129,124,293,2,False,0.006825938566552901,0.03875968992248062,False,2025-05
2025-05-08,S002,Seattle Trail Store,Pacific Northwest,Jackets,Trail Rain Jacket,12,189,2268,166,154,293,9,False,0.030716723549488054,0.07228915662650602,False,2025-05
2025-05-08,S002,Seattle Trail Store,Pacific Northwest,Fleece,Canyon Fleece Pullover,17,89,1513,128,111,293,7,False,0.023890784982935155,0.1328125,False,2025-05
2025-05-08,S002,Seattle Trail Store,Pacific Northwest,Fleece,Mountain Zip Hoodie,16,119,1904,133,117,293,7,False,0.023890784982935155,0.12030075187969924,False,2025-05
2025-05-08,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Boreal Daypack 28L,19,99,1881,107,88,293,15,False,0.051194539249146756,0.17757009345794392,False,2025-05
2025-05-08,S002,Seattle Trail Store,Pacific Northwest,Backpacks,Expedition Duffel 60L,9,149,1341,133,124,293,7,False,0.023890784982935155,0.06766917293233082,False,2025-05
2025-05-08,S002,Seattle Trail Store,Pacific Northwest,Footwear,Ridge Hiking Boot,18,159,2862,139,121,293,15,False,0.051194539249146756,0.12949640287769784,False,2025-05
2025-05-08,S002,Seattle Trail Store,Pacific Northwest,Footwear,Trail Runner Shoe,22,129,2838,147,125,293,17,False,0.05802047781569966,0.14965986394557823,False,2025-05
2025-05-08,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Thermal Crew Base Layer,11,69,759,92,81,293,4,False,0.013651877133105802,0.11956521739130435,False,2025-05
2025-05-08,S002,Seattle Trail Store,Pacific Northwest,Base Layers,Merino Trek Legging,13,79,1027,175,162,293,10,False,0.034129692832764506,0.07428571428571429,False,2025-05
2025-05-08,S002,Seattle Trail Store,Pacific Northwest,Accessories,Summit Beanie,18,34,612,144,126,293,11,True,0.03754266211604096,0.125,False,2025-05
2025-05-08,S002,Seattle Trail Store,Pacific Northwest,Accessories,Trail Gloves,26,44,1144,148,122,293,20,False,0.06825938566552901,0.17567567567567569,False,2025-05
2025-05-08,S002,Seattle Trail Store,Pacific Northwest,Accessories,Insulated Bottle,25,29,725,92,67,293,17,True,0.05802047781569966,0.2717391304347826,False,2025-05
2025-05-08,S003,Boston Winter Gear,Northeast,Jackets,Summit Waterproof Shell,12,329,3948,131,119,280,7,False,0.025,0.0916030534351145,False,2025-05
2025-05-08,S003,Boston Winter Gear,Northeast,Jackets,Alpine Down Parka,7,399,2793,60,53,280,3,False,0.010714285714285714,0.11666666666666667,False,2025-05
2025-05-08,S003,Boston Winter Gear,Northeast,Jackets,Trail Rain Jacket,10,189,1890,118,108,280,5,False,0.017857142857142856,0.0847457627118644,False,2025-05
2025-05-08,S003,Boston Winter Gear,Northeast,Fleece,Canyon Fleece Pullover,21,89,1869,84,63,280,11,False,0.039285714285714285,0.25,False,2025-05
2025-05-08,S003,Boston Winter Gear,Northeast,Fleece,Mountain Zip Hoodie,10,119,1190,101,91,280,6,False,0.02142857142857143,0.09900990099009901,False,2025-05
